'﻿Sensor remetente',' Estado do Paciente',' Enviado às (s)',' Processado às (s)',' Diff (s)',Sensors,'Cycle Time Constraint','Emergency Detection Time Constraint'
Sensor3,medio,518683,518761,0.07741,five,SATISFIED,SATISFIED
Sensor3,bom,519182,519256,0.07377,five,SATISFIED,SATISFIED
Sensor3,medio,522382,522458,0.07659,five,SATISFIED,SATISFIED
Sensor3,ruim,522585,522659,0.07381,five,SATISFIED,SATISFIED
Sensor3,medio,523282,523358,0.07559,five,SATISFIED,SATISFIED
Sensor3,ruim,523385,523.46,0.07425,five,SATISFIED,SATISFIED
Sensor3,medio,525682,525757,0.07467,five,SATISFIED,SATISFIED
Sensor3,bom,525979,526055,0.07618,five,SATISFIED,SATISFIED
Sensor3,ruim,531485,531558,0.07242,five,SATISFIED,SATISFIED
Sensor3,ruim,531684,531756,0.07227,five,SATISFIED,SATISFIED
Sensor3,ruim,531783,531858,0.07559,five,SATISFIED,SATISFIED
Sensor3,ruim,532482,532556,0.07408,five,SATISFIED,SATISFIED
Sensor3,ruim,532683,532756,0.07344,five,SATISFIED,SATISFIED
Sensor3,ruim,532784,532861,0.07759,five,SATISFIED,SATISFIED
Sensor3,ruim,533184,533.26,0.07605,five,SATISFIED,SATISFIED
Sensor3,ruim,535282,535357,0.07532,five,SATISFIED,SATISFIED
Sensor3,medio,536081,536157,0.0762,five,SATISFIED,SATISFIED
Sensor3,bom,536184,536.26,0.07581,five,SATISFIED,SATISFIED
Sensor3,ruim,540486,540561,0.07498,five,SATISFIED,SATISFIED
Sensor3,medio,540588,540.66,0.07228,five,SATISFIED,SATISFIED
Sensor3,ruim,540886,540961,0.07521,five,SATISFIED,SATISFIED
Sensor3,ruim,542983,543057,0.07449,five,SATISFIED,SATISFIED
Sensor3,ruim,543382,543457,0.07515,five,SATISFIED,SATISFIED
Sensor3,ruim,544683,544756,0.07309,five,SATISFIED,SATISFIED
Sensor3,ruim,545281,545358,0.07628,five,SATISFIED,SATISFIED
Sensor3,medio,546982,547057,0.07511,five,SATISFIED,SATISFIED
Sensor3,bom,547083,547159,0.07606,five,SATISFIED,SATISFIED
Sensor3,ruim,549681,549758,0.07662,five,SATISFIED,SATISFIED
Sensor3,medio,553479,553557,0.07733,five,SATISFIED,SATISFIED
Sensor3,bom,553582,553658,0.07526,five,SATISFIED,SATISFIED
Sensor3,ruim,559282,559357,0.07491,five,SATISFIED,SATISFIED
Sensor3,medio,562185,562.26,0.07502,five,SATISFIED,SATISFIED
Sensor3,bom,562381,562454,0.07252,five,SATISFIED,SATISFIED
Sensor3,medio,570879,570955,0.0754,five,SATISFIED,SATISFIED
Sensor3,medio,570982,571061,0.0793,five,SATISFIED,SATISFIED
Sensor3,ruim,572486,572559,0.07329,five,SATISFIED,SATISFIED
Sensor3,medio,573284,573355,0.07072,five,SATISFIED,SATISFIED
Sensor3,bom,573486,573557,0.07173,five,SATISFIED,SATISFIED
Sensor3,medio,574581,574656,0.07575,five,SATISFIED,SATISFIED
Sensor3,bom,574882,574957,0.07483,five,SATISFIED,SATISFIED
Sensor3,medio,577384,577458,0.0744,five,SATISFIED,SATISFIED
Sensor3,bom,577684,577761,0.07678,five,SATISFIED,SATISFIED
Sensor3,ruim,583388,583461,0.07319,five,SATISFIED,SATISFIED
Sensor3,medio,585382,585458,0.07509,five,SATISFIED,SATISFIED
Sensor3,bom,585585,585658,0.07313,five,SATISFIED,SATISFIED
Sensor3,ruim,585784,585856,0.07172,five,SATISFIED,SATISFIED
Sensor3,medio,586684,586.76,0.07608,five,SATISFIED,SATISFIED
Sensor3,bom,586788,586859,0.07161,five,SATISFIED,SATISFIED
Sensor3,ruim,590382,590457,0.07552,five,SATISFIED,SATISFIED
Sensor3,ruim,590484,590559,0.07541,five,SATISFIED,SATISFIED
Sensor3,ruim,590883,590.96,0.07641,five,SATISFIED,SATISFIED
Sensor3,ruim,591084,591159,0.07452,five,SATISFIED,SATISFIED
Sensor3,ruim,591185,591.26,0.07457,five,SATISFIED,SATISFIED
Sensor3,ruim,591287,591.36,0.07254,five,SATISFIED,SATISFIED
Sensor3,medio,591882,591.96,0.07818,five,SATISFIED,SATISFIED
Sensor3,bom,593182,593257,0.07531,five,SATISFIED,SATISFIED
Sensor4,ruim,7.68753,7.75787,0.07034,five,SATISFIED,SATISFIED
Sensor4,ruim,9.18811,9.25789,0.06978,five,SATISFIED,SATISFIED
Sensor4,ruim,9.39043,9.45691,0.06649,five,SATISFIED,SATISFIED
Sensor4,ruim,9.89149,9.96029,0.0688,five,SATISFIED,SATISFIED
Sensor4,ruim,9.99463,10.0588,0.06415,five,SATISFIED,SATISFIED
Sensor4,ruim,10.2899,10.3582,0.06832,five,SATISFIED,SATISFIED
Sensor4,ruim,10.7888,10.8562,0.06743,five,SATISFIED,SATISFIED
Sensor4,ruim,14.9882,15.0569,0.06869,five,SATISFIED,SATISFIED
Sensor4,ruim,15.9908,16.0598,0.06898,five,SATISFIED,SATISFIED
Sensor4,bom,17.1893,17.2574,0.06806,five,SATISFIED,SATISFIED
Sensor4,ruim,24.1905,24.2575,0.06698,five,SATISFIED,SATISFIED
Sensor4,ruim,25189,25.2564,0.06738,five,SATISFIED,SATISFIED
Sensor4,ruim,25.5887,25.6576,0.0689,five,SATISFIED,SATISFIED
Sensor4,medio,27.0887,27157,0.06839,five,SATISFIED,SATISFIED
Sensor4,ruim,27.1904,27.2614,0.07099,five,SATISFIED,SATISFIED
Sensor4,medio,29.4902,29.5574,0.0672,five,SATISFIED,SATISFIED
Sensor4,ruim,29.5903,29.6589,0.06859,five,SATISFIED,SATISFIED
Sensor4,bom,30.9911,31.0565,0.06548,five,SATISFIED,SATISFIED
Sensor4,medio,31.2874,31.3548,0.06747,five,SATISFIED,SATISFIED
Sensor4,bom,31.4929,31.5583,0.06546,five,SATISFIED,SATISFIED
Sensor4,ruim,33.6869,33.7561,0.06921,five,SATISFIED,SATISFIED
Sensor4,medio,34.8849,34.9549,0.07004,five,SATISFIED,SATISFIED
Sensor4,bom,34.9863,35.0561,0.06984,five,SATISFIED,SATISFIED
Sensor4,ruim,41.1912,41.2583,0.06715,five,SATISFIED,SATISFIED
Sensor4,medio,42.1885,42.2566,0.06812,five,SATISFIED,SATISFIED
Sensor4,ruim,42.3899,42.4574,0.06743,five,SATISFIED,SATISFIED
Sensor4,medio,43.4863,43.5564,0.07004,five,SATISFIED,SATISFIED
Sensor4,ruim,43.8898,43.9577,0.06789,five,SATISFIED,SATISFIED
Sensor4,ruim,44.0958,44.1626,0.06682,five,SATISFIED,SATISFIED
Sensor4,ruim,44.2946,44.3606,0.06682,five,SATISFIED,SATISFIED
Sensor4,medio,45.4919,45.5577,0.06582,five,SATISFIED,SATISFIED
Sensor4,ruim,45.5928,45.6611,0.06822,five,SATISFIED,SATISFIED
Sensor4,medio,47287,47.3556,0.06861,five,SATISFIED,SATISFIED
Sensor4,bom,47.4884,47.5565,0.0681,five,SATISFIED,SATISFIED
Sensor4,ruim,47.7887,47.8572,0.06852,five,SATISFIED,SATISFIED
Sensor4,medio,48.7874,48.8576,0.07021,five,SATISFIED,SATISFIED
Sensor4,bom,48.8919,48.9624,0.07049,five,SATISFIED,SATISFIED
Sensor4,ruim,49493,49.5605,0.06741,five,SATISFIED,SATISFIED
Sensor4,ruim,49.9896,50.0592,0.06958,five,SATISFIED,SATISFIED
Sensor4,bom,50.2929,50.3609,0.06805,five,SATISFIED,SATISFIED
Sensor4,medio,52.8868,52.9553,0.06845,five,SATISFIED,SATISFIED
Sensor4,bom,52.9901,53.0597,0.06967,five,SATISFIED,SATISFIED
Sensor4,medio,54.5899,54.6573,0.06732,five,SATISFIED,SATISFIED
Sensor4,bom,54.8872,54.9558,0.06861,five,SATISFIED,SATISFIED
Sensor4,ruim,55.4892,55557,0.06777,five,SATISFIED,SATISFIED
Sensor4,medio,56.4929,56.5581,0.06523,five,SATISFIED,SATISFIED
Sensor4,ruim,56.7904,56.8569,0.06643,five,SATISFIED,SATISFIED
Sensor4,medio,57.3911,57.4597,0.06864,five,SATISFIED,SATISFIED
Sensor4,bom,57.5914,57.6579,0.06643,five,SATISFIED,SATISFIED
Sensor4,medio,67.8894,67.9585,0.0691,five,SATISFIED,SATISFIED
Sensor4,ruim,68.1889,68.2566,0.06772,five,SATISFIED,SATISFIED
Sensor4,medio,69.0902,69.1577,0.06749,five,SATISFIED,SATISFIED
Sensor4,bom,69.1907,69.2577,0.06697,five,SATISFIED,SATISFIED
Sensor4,medio,76.8872,76.9561,0.06892,five,SATISFIED,SATISFIED
Sensor4,bom,77.3891,77.4576,0.06851,five,SATISFIED,SATISFIED
Sensor4,medio,77.5927,77.6589,0.06615,five,SATISFIED,SATISFIED
Sensor4,bom,77.6944,77.7611,0.06678,five,SATISFIED,SATISFIED
Sensor4,medio,80.7928,80.8577,0.06488,five,SATISFIED,SATISFIED
Sensor4,bom,80892,80.9596,0.06757,five,SATISFIED,SATISFIED
Sensor4,ruim,86.9901,87.0583,0.06826,five,SATISFIED,SATISFIED
Sensor4,medio,87.5927,87.6634,0.07069,five,SATISFIED,SATISFIED
Sensor4,bom,87.7922,87.8559,0.06379,five,SATISFIED,SATISFIED
Sensor4,ruim,88.1894,88257,0.06757,five,SATISFIED,SATISFIED
Sensor4,bom,88.3924,88.4575,0.06515,five,SATISFIED,SATISFIED
Sensor4,ruim,95.9865,96.0568,0.07034,five,SATISFIED,SATISFIED
Sensor4,ruim,96.1921,96.2569,0.06485,five,SATISFIED,SATISFIED
Sensor4,ruim,96289,96.3576,0.06857,five,SATISFIED,SATISFIED
Sensor4,ruim,96.3919,96.4598,0.06789,five,SATISFIED,SATISFIED
Sensor4,medio,96889,96.9586,0.06963,five,SATISFIED,SATISFIED
Sensor4,ruim,103488,103557,0.06981,five,SATISFIED,SATISFIED
Sensor4,ruim,104089,104157,0.06856,five,SATISFIED,SATISFIED
Sensor4,ruim,104.19,104257,0.06792,five,SATISFIED,SATISFIED
Sensor4,ruim,104.99,105058,0.06812,five,SATISFIED,SATISFIED
Sensor4,medio,107895,107959,0.0648,five,SATISFIED,SATISFIED
Sensor4,medio,107994,108059,0.06495,five,SATISFIED,SATISFIED
Sensor4,ruim,108387,108457,0.06974,five,SATISFIED,SATISFIED
Sensor4,medio,110392,110459,0.06732,five,SATISFIED,SATISFIED
Sensor4,bom,110493,110559,0.06587,five,SATISFIED,SATISFIED
Sensor4,medio,111289,111357,0.06862,five,SATISFIED,SATISFIED
Sensor4,bom,111392,111459,0.06746,five,SATISFIED,SATISFIED
Sensor4,ruim,114.89,114959,0.06911,five,SATISFIED,SATISFIED
Sensor4,medio,114994,115063,0.06909,five,SATISFIED,SATISFIED
Sensor4,medio,115385,115454,0.0686,five,SATISFIED,SATISFIED
Sensor4,medio,117093,117159,0.0663,five,SATISFIED,SATISFIED
Sensor4,ruim,117389,117456,0.06753,five,SATISFIED,SATISFIED
Sensor4,ruim,120591,120659,0.06814,five,SATISFIED,SATISFIED
Sensor4,medio,121489,121557,0.0681,five,SATISFIED,SATISFIED
Sensor4,bom,121691,121758,0.06714,five,SATISFIED,SATISFIED
Sensor4,ruim,124088,124157,0.06878,five,SATISFIED,SATISFIED
Sensor4,ruim,125.49,125558,0.06794,five,SATISFIED,SATISFIED
Sensor4,ruim,125592,125662,0.07011,five,SATISFIED,SATISFIED
Sensor4,ruim,126396,126461,0.06563,five,SATISFIED,SATISFIED
Sensor4,ruim,127186,127256,0.06914,five,SATISFIED,SATISFIED
Sensor4,ruim,127289,127358,0.06941,five,SATISFIED,SATISFIED
Sensor4,ruim,131.39,131458,0.06816,five,SATISFIED,SATISFIED
Sensor4,medio,131789,131858,0.06948,five,SATISFIED,SATISFIED
Sensor4,medio,131892,131.96,0.06828,five,SATISFIED,SATISFIED
Sensor4,medio,152988,153058,0.0699,five,SATISFIED,SATISFIED
Sensor4,bom,153091,153161,0.06954,five,SATISFIED,SATISFIED
Sensor4,medio,154889,154957,0.06872,five,SATISFIED,SATISFIED
Sensor4,bom,154993,155062,0.06824,five,SATISFIED,SATISFIED
Sensor4,ruim,159494,159561,0.06737,five,SATISFIED,SATISFIED
Sensor4,medio,160.39,160459,0.06903,five,SATISFIED,SATISFIED
Sensor4,medio,160592,160659,0.06747,five,SATISFIED,SATISFIED
Sensor4,ruim,166089,166157,0.06759,five,SATISFIED,SATISFIED
Sensor4,ruim,166589,166657,0.06723,five,SATISFIED,SATISFIED
Sensor4,ruim,166691,166.76,0.06849,five,SATISFIED,SATISFIED
Sensor4,ruim,167387,167458,0.07077,five,SATISFIED,SATISFIED
Sensor4,medio,167594,167.66,0.0661,five,SATISFIED,SATISFIED
Sensor4,ruim,167888,167955,0.06692,five,SATISFIED,SATISFIED
Sensor4,medio,168189,168257,0.06734,five,SATISFIED,SATISFIED
Sensor4,bom,168.39,168457,0.06623,five,SATISFIED,SATISFIED
Sensor4,ruim,170891,170959,0.06826,five,SATISFIED,SATISFIED
Sensor4,ruim,172.09,172156,0.06587,five,SATISFIED,SATISFIED
Sensor4,bom,172.49,172559,0.06963,five,SATISFIED,SATISFIED
Sensor4,ruim,174688,174756,0.06767,five,SATISFIED,SATISFIED
Sensor4,ruim,174989,175057,0.06773,five,SATISFIED,SATISFIED
Sensor4,medio,176192,176261,0.06971,five,SATISFIED,SATISFIED
Sensor4,medio,176297,176364,0.06694,five,SATISFIED,SATISFIED
Sensor4,ruim,189689,189758,0.06856,five,SATISFIED,SATISFIED
Sensor4,medio,190389,190458,0.06903,five,SATISFIED,SATISFIED
Sensor4,ruim,190492,190562,0.06926,five,SATISFIED,SATISFIED
Sensor4,medio,192291,192357,0.06604,five,SATISFIED,SATISFIED
Sensor4,bom,192489,192556,0.06658,five,SATISFIED,SATISFIED
Sensor4,ruim,198089,198158,0.06834,five,SATISFIED,SATISFIED
Sensor4,ruim,198291,198359,0.0674,five,SATISFIED,SATISFIED
Sensor4,ruim,198393,198.46,0.06654,five,SATISFIED,SATISFIED
Sensor4,ruim,199288,199359,0.07062,five,SATISFIED,SATISFIED
Sensor4,medio,200.29,200357,0.06729,five,SATISFIED,SATISFIED
Sensor4,bom,200589,200658,0.0683,five,SATISFIED,SATISFIED
Sensor4,ruim,201789,201857,0.06752,five,SATISFIED,SATISFIED
Sensor4,ruim,201986,202057,0.07098,five,SATISFIED,SATISFIED
Sensor4,ruim,202287,202357,0.07049,five,SATISFIED,SATISFIED
Sensor4,ruim,204095,204161,0.06582,five,SATISFIED,SATISFIED
Sensor4,ruim,204194,204259,0.0648,five,SATISFIED,SATISFIED
Sensor4,medio,206891,206957,0.06578,five,SATISFIED,SATISFIED
Sensor4,bom,207.99,208057,0.06759,five,SATISFIED,SATISFIED
Sensor4,ruim,208.39,208458,0.06817,five,SATISFIED,SATISFIED
Sensor4,medio,210.09,210157,0.06775,five,SATISFIED,SATISFIED
Sensor4,ruim,210191,210259,0.06845,five,SATISFIED,SATISFIED
Sensor4,ruim,210.69,210758,0.06792,five,SATISFIED,SATISFIED
Sensor4,ruim,211.09,211158,0.06768,five,SATISFIED,SATISFIED
Sensor4,ruim,213793,213861,0.0681,five,SATISFIED,SATISFIED
Sensor4,medio,213895,213.96,0.06492,five,SATISFIED,SATISFIED
Sensor4,bom,214189,214257,0.06838,five,SATISFIED,SATISFIED
Sensor4,ruim,215588,215657,0.06905,five,SATISFIED,SATISFIED
Sensor4,medio,216089,216158,0.06867,five,SATISFIED,SATISFIED
Sensor4,bom,216293,216361,0.06789,five,SATISFIED,SATISFIED
Sensor4,medio,225094,225.16,0.06608,five,SATISFIED,SATISFIED
Sensor4,medio,225193,225258,0.06536,five,SATISFIED,SATISFIED
Sensor4,medio,234189,234258,0.06912,five,SATISFIED,SATISFIED
Sensor4,ruim,234592,234658,0.06632,five,SATISFIED,SATISFIED
Sensor4,medio,235589,235657,0.06777,five,SATISFIED,SATISFIED
Sensor4,bom,235693,235761,0.06882,five,SATISFIED,SATISFIED
Sensor4,ruim,239788,239857,0.06896,five,SATISFIED,SATISFIED
Sensor4,ruim,241.19,241259,0.06841,five,SATISFIED,SATISFIED
Sensor4,ruim,241292,241361,0.0684,five,SATISFIED,SATISFIED
Sensor4,ruim,246995,247.06,0.06494,five,SATISFIED,SATISFIED
Sensor4,medio,247794,247862,0.06835,five,SATISFIED,SATISFIED
Sensor4,medio,247896,247961,0.06443,five,SATISFIED,SATISFIED
Sensor4,ruim,249989,250056,0.06744,five,SATISFIED,SATISFIED
Sensor4,medio,250588,250657,0.06859,five,SATISFIED,SATISFIED
Sensor4,bom,250888,250955,0.0671,five,SATISFIED,SATISFIED
Sensor4,ruim,256.29,256358,0.06864,five,SATISFIED,SATISFIED
Sensor4,medio,257.69,257758,0.06835,five,SATISFIED,SATISFIED
Sensor4,medio,257793,257.86,0.06693,five,SATISFIED,SATISFIED
Sensor4,ruim,261494,261561,0.06725,five,SATISFIED,SATISFIED
Sensor4,medio,264489,264558,0.06901,five,SATISFIED,SATISFIED
Sensor4,bom,264593,264.66,0.06769,five,SATISFIED,SATISFIED
Sensor4,medio,271692,271759,0.06674,five,SATISFIED,SATISFIED
Sensor4,bom,271791,271856,0.06498,five,SATISFIED,SATISFIED
Sensor4,medio,275.39,275.46,0.06924,five,SATISFIED,SATISFIED
Sensor4,ruim,275494,275561,0.06661,five,SATISFIED,SATISFIED
Sensor4,medio,276491,276561,0.06975,five,SATISFIED,SATISFIED
Sensor4,bom,276595,276662,0.06674,five,SATISFIED,SATISFIED
Sensor4,ruim,285991,286056,0.06507,five,SATISFIED,SATISFIED
Sensor4,medio,286489,286557,0.06779,five,SATISFIED,SATISFIED
Sensor4,bom,286787,286856,0.06876,five,SATISFIED,SATISFIED
Sensor4,medio,286991,287059,0.06838,five,SATISFIED,SATISFIED
Sensor4,bom,287492,287559,0.06711,five,SATISFIED,SATISFIED
Sensor4,medio,288.89,288957,0.06687,five,SATISFIED,SATISFIED
Sensor4,ruim,288991,289059,0.06828,five,SATISFIED,SATISFIED
Sensor4,bom,289188,289255,0.0665,five,SATISFIED,SATISFIED
Sensor4,medio,289392,289457,0.06551,five,SATISFIED,SATISFIED
Sensor4,bom,289589,289657,0.0686,five,SATISFIED,SATISFIED
Sensor4,ruim,291887,291957,0.07001,five,SATISFIED,SATISFIED
Sensor4,medio,293189,293257,0.06859,five,SATISFIED,SATISFIED
Sensor4,bom,293292,293.36,0.06721,five,SATISFIED,SATISFIED
Sensor4,ruim,300.39,300458,0.06728,five,SATISFIED,SATISFIED
Sensor4,ruim,300591,300659,0.06859,five,SATISFIED,SATISFIED
Sensor4,medio,300893,300959,0.06663,five,SATISFIED,SATISFIED
Sensor4,ruim,301092,301161,0.06832,five,SATISFIED,SATISFIED
Sensor4,medio,304087,304156,0.06906,five,SATISFIED,SATISFIED
Sensor4,ruim,304191,304.26,0.06848,five,SATISFIED,SATISFIED
Sensor4,ruim,304.79,304.86,0.06962,five,SATISFIED,SATISFIED
Sensor4,ruim,304894,304962,0.06729,five,SATISFIED,SATISFIED
Sensor4,ruim,312289,312357,0.06813,five,SATISFIED,SATISFIED
Sensor4,medio,313085,313157,0.07131,five,SATISFIED,SATISFIED
Sensor4,ruim,313.19,313259,0.06813,five,SATISFIED,SATISFIED
Sensor4,medio,313589,313657,0.06832,five,SATISFIED,SATISFIED
Sensor4,bom,313691,313759,0.06774,five,SATISFIED,SATISFIED
Sensor4,medio,315488,315559,0.07051,five,SATISFIED,SATISFIED
Sensor4,medio,315594,315663,0.06813,five,SATISFIED,SATISFIED
Sensor4,ruim,319.39,319461,0.07037,five,SATISFIED,SATISFIED
Sensor4,medio,319494,319559,0.0649,five,SATISFIED,SATISFIED
Sensor4,bom,320389,320457,0.06829,five,SATISFIED,SATISFIED
Sensor4,ruim,325694,325.76,0.06591,five,SATISFIED,SATISFIED
Sensor4,ruim,325995,326.06,0.06562,five,SATISFIED,SATISFIED
Sensor4,medio,326489,326558,0.0691,five,SATISFIED,SATISFIED
Sensor4,medio,326893,326962,0.06968,five,SATISFIED,SATISFIED
Sensor4,ruim,327.49,327559,0.06909,five,SATISFIED,SATISFIED
Sensor4,ruim,328295,328361,0.06574,five,SATISFIED,SATISFIED
Sensor4,ruim,328395,328459,0.06449,five,SATISFIED,SATISFIED
Sensor4,ruim,347.29,347359,0.06912,five,SATISFIED,SATISFIED
Sensor4,ruim,348385,348454,0.06921,five,SATISFIED,SATISFIED
Sensor4,ruim,348888,348958,0.06944,five,SATISFIED,SATISFIED
Sensor4,medio,349.69,349758,0.06739,five,SATISFIED,SATISFIED
Sensor4,bom,349.89,349957,0.06742,five,SATISFIED,SATISFIED
Sensor4,ruim,356689,356758,0.06894,five,SATISFIED,SATISFIED
Sensor4,medio,356991,357056,0.06539,five,SATISFIED,SATISFIED
Sensor4,bom,357089,357157,0.06855,five,SATISFIED,SATISFIED
Sensor4,medio,358387,358454,0.06751,five,SATISFIED,SATISFIED
Sensor4,bom,358.59,358657,0.06754,five,SATISFIED,SATISFIED
Sensor4,medio,359792,359.86,0.06827,five,SATISFIED,SATISFIED
Sensor4,ruim,360086,360156,0.06956,five,SATISFIED,SATISFIED
Sensor4,ruim,360389,360458,0.06844,five,SATISFIED,SATISFIED
Sensor4,ruim,360991,361058,0.06704,five,SATISFIED,SATISFIED
Sensor4,ruim,362991,363057,0.06577,five,SATISFIED,SATISFIED
Sensor4,ruim,363593,363662,0.06854,five,SATISFIED,SATISFIED
Sensor4,medio,363888,363957,0.06814,five,SATISFIED,SATISFIED
Sensor4,medio,365392,365.46,0.06844,five,SATISFIED,SATISFIED
Sensor4,ruim,365693,365.76,0.06735,five,SATISFIED,SATISFIED
Sensor4,medio,366192,366.26,0.06814,five,SATISFIED,SATISFIED
Sensor4,bom,366291,366357,0.06583,five,SATISFIED,SATISFIED
Sensor4,medio,368892,368.96,0.06728,five,SATISFIED,SATISFIED
Sensor4,bom,369189,369257,0.06787,five,SATISFIED,SATISFIED
Sensor4,ruim,369688,369758,0.06989,five,SATISFIED,SATISFIED
Sensor4,ruim,369891,369958,0.0664,five,SATISFIED,SATISFIED
Sensor4,ruim,369992,370.06,0.06801,five,SATISFIED,SATISFIED
Sensor4,ruim,370191,370257,0.06649,five,SATISFIED,SATISFIED
Sensor4,ruim,373189,373258,0.06906,five,SATISFIED,SATISFIED
Sensor4,medio,373292,373.36,0.06719,five,SATISFIED,SATISFIED
Sensor4,bom,373393,373457,0.06441,five,SATISFIED,SATISFIED
Sensor4,ruim,376493,376561,0.06783,five,SATISFIED,SATISFIED
Sensor4,ruim,376596,376662,0.0661,five,SATISFIED,SATISFIED
Sensor4,ruim,377195,377261,0.0667,five,SATISFIED,SATISFIED
Sensor4,medio,379.19,379257,0.06725,five,SATISFIED,SATISFIED
Sensor4,bom,379.29,379357,0.06707,five,SATISFIED,SATISFIED
Sensor4,medio,381392,381461,0.06907,five,SATISFIED,SATISFIED
Sensor4,medio,381686,381755,0.06913,five,SATISFIED,SATISFIED
Sensor4,ruim,384491,384559,0.06811,five,SATISFIED,SATISFIED
Sensor4,ruim,385989,386059,0.07,five,SATISFIED,SATISFIED
Sensor4,ruim,386197,386.26,0.06386,five,SATISFIED,SATISFIED
Sensor4,medio,386993,387062,0.06904,five,SATISFIED,SATISFIED
Sensor4,bom,387588,387657,0.06842,five,SATISFIED,SATISFIED
Sensor4,medio,389.09,389158,0.0682,five,SATISFIED,SATISFIED
Sensor4,bom,389192,389259,0.06685,five,SATISFIED,SATISFIED
Sensor4,medio,392094,392159,0.06452,five,SATISFIED,SATISFIED
Sensor4,bom,392193,392.26,0.06654,five,SATISFIED,SATISFIED
Sensor4,ruim,392.89,392957,0.06739,five,SATISFIED,SATISFIED
Sensor4,medio,394.49,394557,0.06737,five,SATISFIED,SATISFIED
Sensor4,bom,394592,394659,0.06706,five,SATISFIED,SATISFIED
Sensor4,medio,399584,399656,0.07236,five,SATISFIED,SATISFIED
Sensor4,bom,399.79,399856,0.06616,five,SATISFIED,SATISFIED
Sensor4,ruim,412991,413057,0.06562,five,SATISFIED,SATISFIED
Sensor4,ruim,413092,413159,0.06767,five,SATISFIED,SATISFIED
Sensor4,bom,413495,413563,0.06757,five,SATISFIED,SATISFIED
Sensor4,medio,414194,414261,0.06763,five,SATISFIED,SATISFIED
Sensor4,bom,414.49,414558,0.06814,five,SATISFIED,SATISFIED
Sensor4,medio,416.59,416659,0.0685,five,SATISFIED,SATISFIED
Sensor4,medio,416691,416758,0.06686,five,SATISFIED,SATISFIED
Sensor4,ruim,421289,421357,0.06848,five,SATISFIED,SATISFIED
Sensor4,medio,421687,421756,0.06913,five,SATISFIED,SATISFIED
Sensor4,ruim,421791,421859,0.06836,five,SATISFIED,SATISFIED
Sensor4,medio,421893,421959,0.06616,five,SATISFIED,SATISFIED
Sensor4,ruim,422287,422356,0.06953,five,SATISFIED,SATISFIED
Sensor4,medio,423.19,423.26,0.07023,five,SATISFIED,SATISFIED
Sensor4,ruim,423292,423359,0.06672,five,SATISFIED,SATISFIED
Sensor4,ruim,426988,427059,0.07011,five,SATISFIED,SATISFIED
Sensor4,medio,429.59,429658,0.06829,five,SATISFIED,SATISFIED
Sensor4,bom,430191,430258,0.06727,five,SATISFIED,SATISFIED
Sensor4,medio,435088,435156,0.0678,five,SATISFIED,SATISFIED
Sensor4,medio,435.19,435259,0.06888,five,SATISFIED,SATISFIED
Sensor4,medio,440489,440556,0.0673,five,SATISFIED,SATISFIED
Sensor4,bom,440.59,440.66,0.06975,five,SATISFIED,SATISFIED
Sensor4,medio,442389,442458,0.06885,five,SATISFIED,SATISFIED
Sensor4,medio,442689,442757,0.06758,five,SATISFIED,SATISFIED
Sensor4,ruim,450.39,450457,0.06716,five,SATISFIED,SATISFIED
Sensor4,ruim,450591,450.66,0.0693,five,SATISFIED,SATISFIED
Sensor4,medio,450695,450762,0.06628,five,SATISFIED,SATISFIED
Sensor4,ruim,450991,451058,0.06727,five,SATISFIED,SATISFIED
Sensor4,ruim,454189,454258,0.06872,five,SATISFIED,SATISFIED
Sensor4,bom,454791,454859,0.06813,five,SATISFIED,SATISFIED
Sensor4,medio,455189,455258,0.06936,five,SATISFIED,SATISFIED
Sensor4,bom,455392,455458,0.06618,five,SATISFIED,SATISFIED
Sensor4,ruim,456591,456657,0.06577,five,SATISFIED,SATISFIED
Sensor4,ruim,456992,457.06,0.06836,five,SATISFIED,SATISFIED
Sensor4,medio,457692,457758,0.06575,five,SATISFIED,SATISFIED
Sensor4,bom,457788,457855,0.06695,five,SATISFIED,SATISFIED
Sensor4,ruim,462988,463057,0.06903,five,SATISFIED,SATISFIED
Sensor4,medio,463391,463457,0.06632,five,SATISFIED,SATISFIED
Sensor4,ruim,463689,463757,0.06824,five,SATISFIED,SATISFIED
Sensor4,ruim,464389,464456,0.06694,five,SATISFIED,SATISFIED
Sensor4,ruim,464.49,464559,0.06887,five,SATISFIED,SATISFIED
Sensor4,ruim,466487,466558,0.07052,five,SATISFIED,SATISFIED
Sensor4,ruim,467486,467557,0.07099,five,SATISFIED,SATISFIED
Sensor4,ruim,467692,467759,0.06645,five,SATISFIED,SATISFIED
Sensor4,ruim,473189,473258,0.06835,five,SATISFIED,SATISFIED
Sensor4,medio,473388,473456,0.06879,five,SATISFIED,SATISFIED
Sensor4,ruim,473789,473857,0.06792,five,SATISFIED,SATISFIED
Sensor4,ruim,474291,474358,0.06625,five,SATISFIED,SATISFIED
Sensor4,ruim,474.39,474458,0.06816,five,SATISFIED,SATISFIED
Sensor4,ruim,475289,475357,0.06779,five,SATISFIED,SATISFIED
Sensor4,ruim,476991,477057,0.06607,five,SATISFIED,SATISFIED
Sensor4,ruim,477588,477658,0.0697,five,SATISFIED,SATISFIED
Sensor4,medio,484.29,484357,0.0676,five,SATISFIED,SATISFIED
